business_name,business_category,address,city,latitude,longitude,business_avg_rating,total_reviews_count,reviewer_name,review_rating,review_text,review_date,price_per_person,meal_type,detailed_atmosphere_rating,detailed_food_rating,detailed_service_rating,price_numeric_avg,year,month,day_of_week,hour,clean_review_text,sentiment_score
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Leo,4,,2023-12-02 11:53:00,,,4.3,4.3,4.3,,2023,12,Saturday,11,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,sehan sameera sanju,3,,2023-11-20 13:27:00,,,4.3,4.3,4.3,,2023,11,Monday,13,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Amal Samantha,5,,2023-11-19 18:02:00,,,4.3,4.3,4.3,,2023,11,Sunday,18,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Sachitha Hirushan,4,,2023-11-14 10:12:00,,,4.3,4.3,4.3,,2023,11,Tuesday,10,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Aasha Chandrasekera,5,,2023-11-08 12:23:00,,,4.3,4.3,4.3,,2023,11,Wednesday,12,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Archchana Ganeshalingam,4,The coffees were okay. The cafe mocha was good. They asked for the kind of syrup to be added for iced coffees which cost extra charges.,2023-10-17 15:12:00,"Rs 500–1,000",Brunch,4,4,5,750,2023,10,Tuesday,15,the coffees were okay the cafe mocha was good they asked for the kind of syrup to be added for iced coffees which cost extra charges,0.45
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,D Madumali,5,Delicious cofee and food (specially chocolate cake).,2023-09-21 17:39:00,"Rs 500–1,000",Other,5,5,5,750,2023,9,Thursday,17,delicious cofee and food specially chocolate cake,0.678571428571429
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Ishan Induranga,5,Best Coffee ⭐,2023-09-21 07:06:00,"Rs 1,000–1,500",Other,5,5,5,1250,2023,9,Thursday,7,best coffee,1
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Chamuditha Fernando,5,"delicious food, good service",2023-09-21 05:26:00,"Rs 3,000–3,500",Breakfast,5,5,5,3250,2023,9,Thursday,5,delicious food good service,0.85
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Dilruk Kannangara,5,"How come they forget to mention their Ice Coffee is sugarless? We brought it home and added Sugar/Ice to taste. Their Caramel Latte I had was fantastic. However, it took some 10 minutes to prepare.",2023-09-09 15:52:00,"Rs 1,000–1,500",Other,5,4,5,1250,2023,9,Saturday,15,how come they forget to mention their ice coffee is sugarless we brought it home and added sugarice to taste their caramel latte i had was fantastic however it took some 10 minutes to prepare,0.4
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Imashi Fernando,5,Nutella Shake❤️,2023-09-09 13:14:00,,,5,5,5,,2023,9,Saturday,13,nutella shake,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Videha Perera,2,Its sad to say that the bill contain 10% unaccepted service charge for the pre priced items. They are not supposed to chrge service charges for items they prepare (if so they must publish that there will be a service charge for prepared meals). will never visit this place again!,2023-08-26 16:13:00,,,3,5,1,,2023,8,Saturday,16,its sad to say that the bill contain 10 unaccepted service charge for the pre priced items they are not supposed to chrge service charges for items they prepare if so they must publish that there will be a service charge for prepared meals will never visit this place again,-0.5
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Guillaume Bleau,3,"I'm a recurrent customer of Barista and always purchase the same Ham and Cheese Croissant. This location served it to me without sauce inside. When I mentioned its missing the usual sauce, they gave me tomato sauce?? This sandwich comes with a mustard based sauce. If you want to be the Starbucks of Sri Lanka, items have to be exactly the same at every location. 3 latte took over 20 minutes to get despite the very low number of customers purchasing during this period.",2023-08-24 06:53:00,"Rs 1,000–1,500",Lunch,4,3,3,1250,2023,8,Thursday,6,im a recurrent customer of barista and always purchase the same ham and cheese croissant this location served it to me without sauce inside when i mentioned its missing the usual sauce they gave me tomato sauce this sandwich comes with a mustard based sauce if you want to be the starbucks of sri lanka items have to be exactly the same at every location 3 latte took over 20 minutes to get despite the very low number of customers purchasing during this period,-0.0333333333333333
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,madusanka maheshi,5,"We tried their Nutella shake, swiss chocolate shake and egg salad sandwich, which are reasonably priced and delicious. The cappuccino was also tasty. It's located inside the Cool Planet building, so it can get quite busy, and we had to wait a few minutes to get a seat. However, we felt the wait was worth it once we tasted food and experienced their service.",2023-08-05 16:01:00,"Rs 1,000–1,500",,3,5,5,1250,2023,8,Saturday,16,we tried their nutella shake swiss chocolate shake and egg salad sandwich which are reasonably priced and delicious the cappuccino was also tasty its located inside the cool planet building so it can get quite busy and we had to wait a few minutes to get a seat however we felt the wait was worth it once we tasted food and experienced their service,0.364285714285714
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Sahan Wimaladarma,1,"Beverages are not quality as expected.. bought a hazelnut flavored Iced coffee, and I didn't feel any hazelnut flavor after they're additionally charging me for the flavor.",2023-07-28 14:17:00,,,4,1,4,,2023,7,Friday,14,beverages are not quality as expected bought a hazelnut flavored iced coffee and i didnt feel any hazelnut flavor after theyre additionally charging me for the flavor,-0.1
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Isiri Wathsala,3,"not good taste for price,,,, so sad ,,,,I ordered ice latte it cost 510 and it makes my day bad....worst experience...not a good environment to feel good,,,  ...not a fast service but I admit other foods tasty but why that ice latte isn't in good terms....not recommend ice latte in barista",2023-07-27 14:53:00,,,2,1,3,,2023,7,Thursday,14,not good taste for price so sad i ordered ice latte it cost 510 and it makes my day badworst experiencenot a good environment to feel good  not a fast service but i admit other foods tasty but why that ice latte isnt in good termsnot recommend ice latte in barista,0.146428571428571
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Astro Miracles (Mathematician Astrologist),5,It is one of the best places for a great coffee. It is often a bit crowded. Mocha is 530 Cappuccino around 380. Frappes are around 1100.,2023-07-26 16:21:00,"Rs 2,000–2,500",Dinner,5,5,5,2250,2023,7,Wednesday,16,it is one of the best places for a great coffee it is often a bit crowded mocha is 530 cappuccino around 380 frappes are around 1100,0.9
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Jay Seneviratne,4,Great to have a barista in a clothing store. But may not be the ideal environment for a coffee. Great usual Batista menu.,2023-07-12 00:42:00,"Rs 500–1,000",Brunch,4,5,5,750,2023,7,Wednesday,0,great to have a barista in a clothing store but may not be the ideal environment for a coffee great usual batista menu,0.5625
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Hasidu Viraj,5,,2023-07-11 09:53:00,,,4.3,4.3,4.3,,2023,7,Tuesday,9,,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,bhagya karunathilake,5,Good decent food. Very friendly staff. Cheese cake is delicious,2023-07-10 17:08:00,"Rs 2,000–2,500",Brunch,5,5,5,2250,2023,7,Monday,17,good decent food very friendly staff cheese cake is delicious,0.588541666666667
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Wyomi Ranasinghe,5,Tiniest and friendliest Barista. It is a delight to stop by once or twice A day,2023-07-07 11:39:00,"Rs 1,500–2,000",Other,5,5,5,1750,2023,7,Friday,11,tiniest and friendliest barista it is a delight to stop by once or twice a day,0
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Chamila De Silva,5,Very friendly customer service with quality food ,2023-07-07 10:41:00,"Rs 2,000–2,500",Other,5,5,5,2250,2023,7,Friday,10,very friendly customer service with quality food,0.4875
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Shalomi Perera,1,This is no express!  had to wait more than 20 mins in the waiting area just to get a sandwich even after the payment ! So disappointed,2023-07-05 07:37:00,,,1,4.3,1,,2023,7,Wednesday,7,this is no express  had to wait more than 20 mins in the waiting area just to get a sandwich even after the payment  so disappointed,-0.125
Barista Express - Nugegoda,Coffee shop,"27 S. De S. Jayasinghe Mawatha, Nugegoda 10250, Sri Lanka",Nugegoda,6.8689889,79.8866251,4.3,132,Vlad Alucard,5,Just had a coffee. It's inside the cool planet.,2023-06-10 04:49:00,"Rs 500–1,000",,4.3,4.3,4.3,750,2023,6,Saturday,4,just had a coffee its inside the cool planet,0.35
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,Malika Chamod,5,,2025-09-15 16:05:00,,,4.6,4.6,4.6,,2025,9,Monday,16,,0
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,Gayan Rathnayake,5,Such a calm and relaxing place. The staff is super friendly and welcoming.,2025-09-14 06:21:00,,,5,5,5,,2025,9,Sunday,6,such a calm and relaxing place the staff is super friendly and welcoming,0.252083333333333
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,Isura Amarasinghe,2,"Compared to other Barista outlets, the food quality here is lower. I ordered the BBQ Chicken Bagel, and compared to the small outlet in Athurugiriya, this one is bland and doesn’t have enough filling.",2025-09-13 10:51:00,,,5,2,5,,2025,9,Saturday,10,compared to other barista outlets the food quality here is lower i ordered the bbq chicken bagel and compared to the small outlet in athurugiriya this one is bland and doesnt have enough filling,-0.228333333333333
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,Ishani Wijesinghe,5,"A great spot to enjoy coffee and get some work done! Their hot chocolate is one of my all-time favorites. The outlet is conveniently located with ample parking. The interior is cozy, spacious, and work-friendly with comfy seating and a calm atmosphere. Highly recommend!",2025-09-09 11:53:00,"Rs 3,000–4,000",Dinner,5,5,5,3500,2025,9,Tuesday,11,a great spot to enjoy coffee and get some work done their hot chocolate is one of my alltime favorites the outlet is conveniently located with ample parking the interior is cozy spacious and workfriendly with comfy seating and a calm atmosphere highly recommend,0.285
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,Sahan Ranasinghe,5,Great service. Calm place and Delicious food,2025-09-09 04:11:00,"Rs 1,000–2,000",,5,5,5,1500,2025,9,Tuesday,4,great service calm place and delicious food,0.7
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,Jay Seneviratne,5,Good sincere service attempted by the staff.,2025-09-06 03:18:00,,Breakfast,5,5,5,,2025,9,Saturday,3,good sincere service attempted by the staff,0.6
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,Methuli Perera,5,"I had a great experience at Barista. The service from @Thisitha was outstanding very friendly, attentive, and made my visit extra special. Truly appreciate it!",2025-09-04 07:28:00,"Rs 1,000–2,000",Other,5,5,5,1500,2025,9,Thursday,7,i had a great experience at barista the service from thisitha was outstanding very friendly attentive and made my visit extra special truly appreciate it,0.424107142857143
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,vijai herath,5,A good place to have a coffee and relax.. the customer service is really good and the staff is very friendly. Highly recommended this place.,2025-08-30 16:44:00,,Other,5,5,5,,2025,8,Saturday,16,a good place to have a coffee and relax the customer service is really good and the staff is very friendly highly recommended this place,0.511875
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,Yashodhara Thalagahawatta,1,"I recently visited Barista Delkanda and unfortunately had a very disappointing experience. The meal preparation area was extremely loud, making it hard to relax or even have a proper conversation. On top of that, the staff showed very little politeness or friendliness, which is not what you expect from a reputed coffee shop brand. To make matters worse, my order was mixed up and delayed, and no proper apology was offered.

For a place that carries the Barista name, the service quality here was far below expectations. I hope management takes steps to improve staff training, customer service, and the overall atmosphere.",2025-08-30 11:21:00,"Rs 10,000+",Brunch,2,4,1,10000,2025,8,Saturday,11,"i recently visited barista delkanda and unfortunately had a very disappointing experience the meal preparation area was extremely loud making it hard to relax or even have a proper conversation on top of that the staff showed very little politeness or friendliness which is not what you expect from a reputed coffee shop brand to make matters worse my order was mixed up and delayed and no proper apology was offered

for a place that carries the barista name the service quality here was far below expectations i hope management takes steps to improve staff training customer service and the overall atmosphere",-0.116570512820513
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,Asanka Ekanayake,5,,2025-08-29 23:39:00,,,4.6,4.6,4.6,,2025,8,Friday,23,,0
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,Lakindu Wickramaratne,5,"I absolutely love this place! It's my go-to spot to get work done, and I usually spend around 5 to 8 hours here. The atmosphere is perfect for focusing, and I always feel productive. Highly 'ecommend it to anyone looking for a comfortable and reliable place to work of study!",2025-08-28 05:47:00,,,5,5,5,,2025,8,Thursday,5,i absolutely love this place its my goto spot to get work done and i usually spend around 5 to 8 hours here the atmosphere is perfect for focusing and i always feel productive highly ecommend it to anyone looking for a comfortable and reliable place to work of study,0.362
Barista Delkanda,Cafe,"No 601, Delkanda, Nugegoda 10250, Sri Lanka",Nugegoda,6.861461,79.9051465,4.6,127,Geehan Jayatissa,5,Super place. Recommend,2025-08-28 05:39:00,"Rs 1,000–2,000",Breakfast,5,5,5,1500,2025,8,Thursday,5,super place recommend,0.333333333333333
